Variables=time,rho,Cd,Cs,Cl
    1150     1.0000   609.6097    -0.0403    -0.0403
    1160     1.0000   611.8166    -0.0059    -0.0059
    1170     1.0000   613.0464     0.0244     0.0244
    1180     1.0000   612.8757     0.0337     0.0337
    1190     1.0000   611.5289     0.0273     0.0273
    1200     1.0000   609.4848     0.0211     0.0211
    1210     1.0000   607.0505     0.0224     0.0224
    1220     1.0000   604.3162     0.0237     0.0237
    1230     1.0000   601.4879     0.0129     0.0129
    1240     1.0000   599.1387    -0.0116    -0.0116
    1250     1.0000   597.9786    -0.0373    -0.0373
    1260     1.0000   598.3141    -0.0476    -0.0476
    1270     1.0000   599.7585    -0.0355    -0.0355
    1280     1.0000   601.4948    -0.0089    -0.0089
    1290     1.0000   602.8107     0.0166     0.0166
    1300     1.0000   603.4193     0.0300     0.0300
    1310     1.0000   603.3889     0.0301     0.0301
    1320     1.0000   602.9003     0.0227     0.0227
    1330     1.0000   602.1083     0.0142     0.0142
    1340     1.0000   601.1600     0.0071     0.0071
    1350     1.0000   600.2307     0.0015     0.0015
    1360     1.0000   599.4678    -0.0023    -0.0023
    1370     1.0000   598.8826    -0.0037    -0.0037
    1380     1.0000   598.3116    -0.0023    -0.0023
    1390     1.0000   597.5078    -0.0002    -0.0002
    1400     1.0000   596.3141    -0.0011    -0.0011
    1410     1.0000   594.8013    -0.0066    -0.0066
    1420     1.0000   593.2700    -0.0144    -0.0144
    1430     1.0000   592.1095    -0.0191    -0.0191
    1440     1.0000   591.6053    -0.0167    -0.0167
    1450     1.0000   591.8190    -0.0074    -0.0074
    1460     1.0000   592.5877     0.0042     0.0042
    1470     1.0000   593.5998     0.0133     0.0133
    1480     1.0000   594.4881     0.0173     0.0173
    1490     1.0000   594.9245     0.0167     0.0167
    1500     1.0000   594.7209     0.0134     0.0134
    1510     1.0000   593.9014     0.0095     0.0095
    1520     1.0000   592.6939     0.0062     0.0062
    1530     1.0000   591.4318     0.0046     0.0046
    1540     1.0000   590.4261     0.0052     0.0052
    1550     1.0000   589.8788     0.0078     0.0078
    1560     1.0000   589.8636     0.0117     0.0117
    1570     1.0000   590.3395     0.0154     0.0154
    1580     1.0000   591.1619     0.0174     0.0174
    1590     1.0000   592.0878     0.0167     0.0167
    1600     1.0000   592.8053     0.0127     0.0127
    1610     1.0000   593.0122     0.0055     0.0055
    1620     1.0000   592.5267    -0.0047    -0.0047
    1630     1.0000   591.3736    -0.0167    -0.0167
    1640     1.0000   589.7892    -0.0281    -0.0281
    1650     1.0000   588.1331    -0.0359    -0.0359
    1660     1.0000   586.7500    -0.0376    -0.0376
    1670     1.0000   585.8509    -0.0319    -0.0319
    1680     1.0000   585.4649    -0.0195    -0.0195
    1690     1.0000   585.4687    -0.0028    -0.0028
    1700     1.0000   585.6690     0.0143     0.0143
    1710     1.0000   585.8877     0.0276     0.0276
    1720     1.0000   586.0088     0.0336     0.0336
    1730     1.0000   585.9758     0.0305     0.0305
    1740     1.0000   585.7638     0.0196     0.0196
    1750     1.0000   585.3677     0.0046     0.0046
    1760     1.0000   584.8257    -0.0089    -0.0089
    1770     1.0000   584.2511    -0.0163    -0.0163
    1780     1.0000   583.8286    -0.0154    -0.0154
    1790     1.0000   583.7472    -0.0076    -0.0076
    1800     1.0000   584.0946     0.0033     0.0033
    1810     1.0000   584.7739     0.0128     0.0128
    1820     1.0000   585.5029     0.0175     0.0175
    1830     1.0000   585.9106     0.0165     0.0165
    1840     1.0000   585.6926     0.0109     0.0109
    1850     1.0000   584.7462     0.0032     0.0032
    1860     1.0000   583.2202    -0.0042    -0.0042
    1870     1.0000   581.4586    -0.0097    -0.0097
    1880     1.0000   579.8721    -0.0128    -0.0128
    1890     1.0000   578.7975    -0.0132    -0.0132
    1900     1.0000   578.3962    -0.0112    -0.0112
    1910     1.0000   578.6191    -0.0070    -0.0070
    1920     1.0000   579.2374    -0.0008    -0.0008
    1930     1.0000   579.9298     0.0067     0.0067
    1940     1.0000   580.3975     0.0144     0.0144
    1950     1.0000   580.4693     0.0204     0.0204
    1960     1.0000   580.1525     0.0231     0.0231
    1970     1.0000   579.6036     0.0213     0.0213
    1980     1.0000   579.0334     0.0155     0.0155
    1990     1.0000   578.5952     0.0071     0.0071
    2000     1.0000   578.3149    -0.0017    -0.0017
    2010     1.0000   578.0990    -0.0094    -0.0094
    2020     1.0000   577.8069    -0.0154    -0.0154
    2030     1.0000   577.3420    -0.0193    -0.0193
    2040     1.0000   576.7085    -0.0209    -0.0209
    2050     1.0000   576.0065    -0.0198    -0.0198
    2060     1.0000   575.3750    -0.0157    -0.0157
    2070     1.0000   574.9172    -0.0086    -0.0086
    2080     1.0000   574.6512     0.0004     0.0004
    2090     1.0000   574.5123     0.0098     0.0098
    2100     1.0000   574.4068     0.0175     0.0175
    2110     1.0000   574.2848     0.0221     0.0221
    2120     1.0000   574.1856     0.0227     0.0227
    2130     1.0000   574.2204     0.0195     0.0195
    2140     1.0000   574.4973     0.0137     0.0137
    2150     1.0000   575.0310     0.0071     0.0071
    2160     1.0000   575.6971     0.0015     0.0015
    2170     1.0000   576.2641    -0.0016    -0.0016
    2180     1.0000   576.4898    -0.0021    -0.0021
    2190     1.0000   576.2293    -0.0009    -0.0009
    2200     1.0000   575.4989     0.0006     0.0006
    2210     1.0000   574.4676     0.0010     0.0010
    2220     1.0000   573.3890    -0.0002    -0.0002
    2230     1.0000   572.5088    -0.0026    -0.0026
    2240     1.0000   571.9858    -0.0051    -0.0051
    2250     1.0000   571.8515    -0.0068    -0.0068
    2260     1.0000   572.0142    -0.0067    -0.0067
    2270     1.0000   572.3058    -0.0047    -0.0047
    2280     1.0000   572.5500    -0.0008    -0.0008
    2290     1.0000   572.6287     0.0041     0.0041
    2300     1.0000   572.5156     0.0089     0.0089
    2310     1.0000   572.2649     0.0124     0.0124
    2320     1.0000   571.9637     0.0136     0.0136
    2330     1.0000   571.6782     0.0121     0.0121
    2340     1.0000   571.4237     0.0083     0.0083
    2350     1.0000   571.1752     0.0033     0.0033
    2360     1.0000   570.9033    -0.0017    -0.0017
    2370     1.0000   570.6113    -0.0055    -0.0055
    2380     1.0000   570.3464    -0.0073    -0.0073
    2390     1.0000   570.1806    -0.0069    -0.0069
    2400     1.0000   570.1738    -0.0044    -0.0044
    2410     1.0000   570.3429    -0.0004    -0.0004
    2420     1.0000   570.6513     0.0040     0.0040
    2430     1.0000   571.0227     0.0076     0.0076
    2440     1.0000   571.3658     0.0095     0.0095
    2450     1.0000   571.5980     0.0092     0.0092
    2460     1.0000   571.6579     0.0070     0.0070
    2470     1.0000   571.5090     0.0036     0.0036
    2480     1.0000   571.1389    -0.0000    -0.0000
    2490     1.0000   570.5601    -0.0030    -0.0030
    2500     1.0000   569.8123    -0.0050    -0.0050
    2510     1.0000   568.9629    -0.0062    -0.0062
    2520     1.0000   568.1018    -0.0068    -0.0068
    2530     1.0000   567.3298    -0.0070    -0.0070
    2540     1.0000   566.7409    -0.0068    -0.0068
    2550     1.0000   566.4018    -0.0058    -0.0058
    2560     1.0000   566.3343    -0.0037    -0.0037
    2570     1.0000   566.5046    -0.0002    -0.0002
    2580     1.0000   566.8282     0.0042     0.0042
    2590     1.0000   567.1896     0.0088     0.0088
    2600     1.0000   567.4735     0.0123     0.0123
    2610     1.0000   567.5967     0.0137     0.0137
    2620     1.0000   567.5283     0.0125     0.0125
    2630     1.0000   567.2901     0.0088     0.0088
    2640     1.0000   566.9403     0.0037     0.0037
    2650     1.0000   566.5468    -0.0013    -0.0013
    2660     1.0000   566.1649    -0.0051    -0.0051
    2670     1.0000   565.8257    -0.0069    -0.0069
    2680     1.0000   565.5391    -0.0065    -0.0065
    2690     1.0000   565.3046    -0.0043    -0.0043
    2700     1.0000   565.1214    -0.0011    -0.0011
    2710     1.0000   564.9915     0.0028     0.0028
    2720     1.0000   564.9135     0.0068     0.0068
    2730     1.0000   564.8734     0.0106     0.0106
    2740     1.0000   564.8403     0.0137     0.0137
    2750     1.0000   564.7738     0.0156     0.0156
    2760     1.0000   564.6390     0.0157     0.0157
    2770     1.0000   564.4246     0.0135     0.0135
    2780     1.0000   564.1512     0.0093     0.0093
    2790     1.0000   563.8667     0.0039     0.0039
    2800     1.0000   563.6291    -0.0013    -0.0013
    2810     1.0000   563.4862    -0.0049    -0.0049
    2820     1.0000   563.4600    -0.0061    -0.0061
    2830     1.0000   563.5424    -0.0045    -0.0045
    2840     1.0000   563.7006    -0.0011    -0.0011
    2850     1.0000   563.8889     0.0029     0.0029
    2860     1.0000   564.0594     0.0061     0.0061
    2870     1.0000   564.1694     0.0074     0.0074
    2880     1.0000   564.1857     0.0064     0.0064
    2890     1.0000   564.0866     0.0037     0.0037
    2900     1.0000   563.8644     0.0001     0.0001
    2910     1.0000   563.5277    -0.0034    -0.0034
    2920     1.0000   563.1023    -0.0060    -0.0060
    2930     1.0000   562.6297    -0.0072    -0.0072
    2940     1.0000   562.1615    -0.0070    -0.0070
    2950     1.0000   561.7519    -0.0055    -0.0055
    2960     1.0000   561.4485    -0.0029    -0.0029
    2970     1.0000   561.2849     0.0005     0.0005
    2980     1.0000   561.2750     0.0043     0.0043
    2990     1.0000   561.4124     0.0081     0.0081
    3000     1.0000   561.6730     0.0112     0.0112
    3010     1.0000   562.0210     0.0126     0.0126
    3020     1.0000   562.4141     0.0117     0.0117
    3030     1.0000   562.8078     0.0085     0.0085
    3040     1.0000   563.1576     0.0033     0.0033
    3050     1.0000   563.4206    -0.0026    -0.0026
    3060     1.0000   563.5584    -0.0079    -0.0079
    3070     1.0000   563.5436    -0.0111    -0.0111
    3080     1.0000   563.3657    -0.0115    -0.0115
    3090     1.0000   563.0358    -0.0092    -0.0092
    3100     1.0000   562.5858    -0.0051    -0.0051
    3110     1.0000   562.0618    -0.0003    -0.0003
    3120     1.0000   561.5148     0.0039     0.0039
    3130     1.0000   560.9920     0.0066     0.0066
    3140     1.0000   560.5310     0.0075     0.0075
    3150     1.0000   560.1567     0.0069     0.0069
    3160     1.0000   559.8814     0.0053     0.0053
    3170     1.0000   559.7042     0.0035     0.0035
    3180     1.0000   559.6126     0.0021     0.0021
    3190     1.0000   559.5852     0.0015     0.0015
    3200     1.0000   559.5974     0.0022     0.0022
    3210     1.0000   559.6280     0.0040     0.0040
    3220     1.0000   559.6643     0.0067     0.0067
    3230     1.0000   559.7034     0.0096     0.0096
    3240     1.0000   559.7474     0.0119     0.0119
    3250     1.0000   559.7970     0.0129     0.0129
    3260     1.0000   559.8447     0.0119     0.0119
    3270     1.0000   559.8719     0.0091     0.0091
    3280     1.0000   559.8508     0.0050     0.0050
    3290     1.0000   559.7525     0.0006     0.0006
    3300     1.0000   559.5552    -0.0028    -0.0028
    3310     1.0000   559.2537    -0.0043    -0.0043
    3320     1.0000   558.8640    -0.0036    -0.0036
    3330     1.0000   558.4228    -0.0009    -0.0009
    3340     1.0000   557.9811     0.0029     0.0029
    3350     1.0000   557.5939     0.0066     0.0066
    3360     1.0000   557.3074     0.0092     0.0092
    3370     1.0000   557.1486     0.0100     0.0100
    3380     1.0000   557.1190     0.0089     0.0089
    3390     1.0000   557.1938     0.0062     0.0062
    3400     1.0000   557.3275     0.0027     0.0027
    3410     1.0000   557.4644    -0.0008    -0.0008
    3420     1.0000   557.5504    -0.0035    -0.0035
    3430     1.0000   557.5453    -0.0049    -0.0049
    3440     1.0000   557.4313    -0.0049    -0.0049
    3450     1.0000   557.2152    -0.0038    -0.0038
    3460     1.0000   556.9256    -0.0019    -0.0019
    3470     1.0000   556.6046     0.0002     0.0002
    3480     1.0000   556.2977     0.0019     0.0019
    3490     1.0000   556.0446     0.0030     0.0030
    3500     1.0000   555.8718     0.0034     0.0034
    3510     1.0000   555.7899     0.0032     0.0032
    3520     1.0000   555.7929     0.0026     0.0026
    3530     1.0000   555.8613     0.0020     0.0020
    3540     1.0000   555.9657     0.0016     0.0016
    3550     1.0000   556.0727     0.0015     0.0015
    3560     1.0000   556.1508     0.0018     0.0018
    3570     1.0000   556.1765     0.0022     0.0022
    3580     1.0000   556.1386     0.0025     0.0025
    3590     1.0000   556.0402     0.0025     0.0025
    3600     1.0000   555.8969     0.0021     0.0021
    3610     1.0000   555.7317     0.0015     0.0015
    3620     1.0000   555.5690     0.0010     0.0010
    3630     1.0000   555.4286     0.0010     0.0010
    3640     1.0000   555.3230     0.0016     0.0016
    3650     1.0000   555.2566     0.0030     0.0030
    3660     1.0000   555.2292     0.0048     0.0048
    3670     1.0000   555.2388     0.0067     0.0067
    3680     1.0000   555.2844     0.0080     0.0080
    3690     1.0000   555.3654     0.0083     0.0083
    3700     1.0000   555.4788     0.0075     0.0075
    3710     1.0000   555.6145     0.0055     0.0055
    3720     1.0000   555.7511     0.0028     0.0028
    3730     1.0000   555.8554     0.0001     0.0001
    3740     1.0000   555.8869    -0.0020    -0.0020
    3750     1.0000   555.8070    -0.0030    -0.0030
    3760     1.0000   555.5906    -0.0026    -0.0026
    3770     1.0000   555.2371    -0.0009    -0.0009
    3780     1.0000   554.7750     0.0016     0.0016
    3790     1.0000   554.2594     0.0043     0.0043
    3800     1.0000   553.7602     0.0067     0.0067
    3810     1.0000   553.3466     0.0083     0.0083
    3820     1.0000   553.0701     0.0090     0.0090
    3830     1.0000   552.9538     0.0088     0.0088
    3840     1.0000   552.9882     0.0080     0.0080
    3850     1.0000   553.1369     0.0067     0.0067
    3860     1.0000   553.3478     0.0052     0.0052
    3870     1.0000   553.5663     0.0036     0.0036
    3880     1.0000   553.7469     0.0019     0.0019
    3890     1.0000   553.8598     0.0003     0.0003
    3900     1.0000   553.8922    -0.0011    -0.0011
    3910     1.0000   553.8453    -0.0022    -0.0022
    3920     1.0000   553.7297    -0.0026    -0.0026
    3930     1.0000   553.5603    -0.0022    -0.0022
    3940     1.0000   553.3532    -0.0010    -0.0010
    3950     1.0000   553.1236     0.0009     0.0009
    3960     1.0000   552.8852     0.0031     0.0031
    3970     1.0000   552.6495     0.0052     0.0052
    3980     1.0000   552.4251     0.0067     0.0067
    3990     1.0000   552.2163     0.0074     0.0074
    4000     1.0000   552.0224     0.0071     0.0071
    4010     1.0000   551.8376     0.0060     0.0060
    4020     1.0000   551.6535     0.0043     0.0043
    4030     1.0000   551.4615     0.0026     0.0026
    4040     1.0000   551.2571     0.0012     0.0012
    4050     1.0000   551.0427     0.0004     0.0004
    4060     1.0000   550.8291     0.0004     0.0004
    4070     1.0000   550.6337     0.0011     0.0011
    4080     1.0000   550.4764     0.0023     0.0023
    4090     1.0000   550.3746     0.0036     0.0036
    4100     1.0000   550.3374     0.0047     0.0047
    4110     1.0000   550.3623     0.0056     0.0056
    4120     1.0000   550.4343     0.0061     0.0061
    4130     1.0000   550.5292     0.0061     0.0061
    4140     1.0000   550.6181     0.0057     0.0057
    4150     1.0000   550.6741     0.0051     0.0051
    4160     1.0000   550.6784     0.0042     0.0042
    4170     1.0000   550.6240     0.0032     0.0032
    4180     1.0000   550.5164     0.0020     0.0020
    4190     1.0000   550.3713     0.0009     0.0009
    4200     1.0000   550.2099    -0.0000    -0.0000
    4210     1.0000   550.0548    -0.0007    -0.0007
    4220     1.0000   549.9247    -0.0008    -0.0008
    4230     1.0000   549.8328    -0.0005    -0.0005
    4240     1.0000   549.7857     0.0004     0.0004
    4250     1.0000   549.7837     0.0016     0.0016
    4260     1.0000   549.8221     0.0029     0.0029
    4270     1.0000   549.8915     0.0040     0.0040
    4280     1.0000   549.9782     0.0048     0.0048
    4290     1.0000   550.0655     0.0051     0.0051
    4300     1.0000   550.1352     0.0051     0.0051
    4310     1.0000   550.1711     0.0049     0.0049
    4320     1.0000   550.1627     0.0045     0.0045
    4330     1.0000   550.1080     0.0042     0.0042
    4340     1.0000   550.0154     0.0040     0.0040
    4350     1.0000   549.9012     0.0038     0.0038
    4360     1.0000   549.7852     0.0036     0.0036
    4370     1.0000   549.6848     0.0034     0.0034
    4380     1.0000   549.6092     0.0029     0.0029
    4390     1.0000   549.5568     0.0024     0.0024
    4400     1.0000   549.5161     0.0018     0.0018
    4410     1.0000   549.4705     0.0013     0.0013
    4420     1.0000   549.4044     0.0009     0.0009
    4430     1.0000   549.3098     0.0008     0.0008
    4440     1.0000   549.1899     0.0010     0.0010
    4450     1.0000   549.0585     0.0014     0.0014
    4460     1.0000   548.9369     0.0022     0.0022
    4470     1.0000   548.8475     0.0033     0.0033
    4480     1.0000   548.8080     0.0045     0.0045
    4490     1.0000   548.8267     0.0056     0.0056
    4500     1.0000   548.9006     0.0065     0.0065
    4510     1.0000   549.0168     0.0070     0.0070
    4520     1.0000   549.1542     0.0070     0.0070
    4530     1.0000   549.2885     0.0064     0.0064
    4540     1.0000   549.3947     0.0054     0.0054
    4550     1.0000   549.4514     0.0041     0.0041
    4560     1.0000   549.4423     0.0028     0.0028
    4570     1.0000   549.3589     0.0019     0.0019
    4580     1.0000   549.2013     0.0015     0.0015
    4590     1.0000   548.9790     0.0018     0.0018
    4600     1.0000   548.7095     0.0027     0.0027
    4610     1.0000   548.4162     0.0041     0.0041
    4620     1.0000   548.1243     0.0056     0.0056
    4630     1.0000   547.8561     0.0071     0.0071
    4640     1.0000   547.6275     0.0083     0.0083
    4650     1.0000   547.4443     0.0089     0.0089
    4660     1.0000   547.3034     0.0089     0.0089
    4670     1.0000   547.1940     0.0083     0.0083
    4680     1.0000   547.1030     0.0073     0.0073
    4690     1.0000   547.0188     0.0060     0.0060
    4700     1.0000   546.9353     0.0047     0.0047
    4710     1.0000   546.8537     0.0034     0.0034
    4720     1.0000   546.7811     0.0023     0.0023
    4730     1.0000   546.7278     0.0015     0.0015
    4740     1.0000   546.7031     0.0008     0.0008
    4750     1.0000   546.7119     0.0003     0.0003
    4760     1.0000   546.7522    -0.0002    -0.0002
    4770     1.0000   546.8153    -0.0007    -0.0007
    4780     1.0000   546.8873    -0.0012    -0.0012
    4790     1.0000   546.9520    -0.0018    -0.0018
    4800     1.0000   546.9948    -0.0022    -0.0022
    4810     1.0000   547.0054    -0.0023    -0.0023
    4820     1.0000   546.9797    -0.0020    -0.0020
    4830     1.0000   546.9196    -0.0014    -0.0014
    4840     1.0000   546.8319    -0.0003    -0.0003
    4850     1.0000   546.7262     0.0011     0.0011
    4860     1.0000   546.6122     0.0026     0.0026
    4870     1.0000   546.4979     0.0041     0.0041
    4880     1.0000   546.3887     0.0053     0.0053
    4890     1.0000   546.2880     0.0063     0.0063
    4900     1.0000   546.1984     0.0069     0.0069
    4910     1.0000   546.1228     0.0072     0.0072
    4920     1.0000   546.0653     0.0072     0.0072
    4930     1.0000   546.0311     0.0070     0.0070
    4940     1.0000   546.0248     0.0067     0.0067
    4950     1.0000   546.0490     0.0063     0.0063
    4960     1.0000   546.1016     0.0059     0.0059
    4970     1.0000   546.1755     0.0054     0.0054
    4980     1.0000   546.2584     0.0049     0.0049
    4990     1.0000   546.3347     0.0044     0.0044
    5000     1.0000   546.3884     0.0039     0.0039
    5010     1.0000   546.4068     0.0034     0.0034
    5020     1.0000   546.3835     0.0031     0.0031
    5030     1.0000   546.3202     0.0029     0.0029
    5040     1.0000   546.2273     0.0029     0.0029
    5050     1.0000   546.1221     0.0032     0.0032
    5060     1.0000   546.0258     0.0037     0.0037
    5070     1.0000   545.9591     0.0044     0.0044
    5080     1.0000   545.9383     0.0052     0.0052
    5090     1.0000   545.9714     0.0059     0.0059
    5100     1.0000   546.0567     0.0064     0.0064
    5110     1.0000   546.1828     0.0067     0.0067
    5120     1.0000   546.3305     0.0067     0.0067
    5130     1.0000   546.4773     0.0064     0.0064
    5140     1.0000   546.6007     0.0059     0.0059
    5150     1.0000   546.6821     0.0054     0.0054
    5160     1.0000   546.7096     0.0050     0.0050
    5170     1.0000   546.6789     0.0047     0.0047
    5180     1.0000   546.5920     0.0046     0.0046
    5190     1.0000   546.4564     0.0047     0.0047
    5200     1.0000   546.2826     0.0048     0.0048
    5210     1.0000   546.0823     0.0050     0.0050
    5220     1.0000   545.8670     0.0050     0.0050
    5230     1.0000   545.6472     0.0048     0.0048
    5240     1.0000   545.4326     0.0044     0.0044
    5250     1.0000   545.2314     0.0038     0.0038
    5260     1.0000   545.0506     0.0031     0.0031
    5270     1.0000   544.8954     0.0024     0.0024
    5280     1.0000   544.7690     0.0018     0.0018
    5290     1.0000   544.6723     0.0014     0.0014
    5300     1.0000   544.6033     0.0013     0.0013
    5310     1.0000   544.5582     0.0014     0.0014
    5320     1.0000   544.5313     0.0015     0.0015
    5330     1.0000   544.5167     0.0018     0.0018
    5340     1.0000   544.5089     0.0019     0.0019
    5350     1.0000   544.5040     0.0020     0.0020
    5360     1.0000   544.5000     0.0019     0.0019
    5370     1.0000   544.4964     0.0018     0.0018
    5380     1.0000   544.4934     0.0017     0.0017
    5390     1.0000   544.4904     0.0017     0.0017
    5400     1.0000   544.4856     0.0020     0.0020
    5410     1.0000   544.4752     0.0024     0.0024
    5420     1.0000   544.4532     0.0032     0.0032
    5430     1.0000   544.4133     0.0040     0.0040
    5440     1.0000   544.3496     0.0050     0.0050
    5450     1.0000   544.2586     0.0058     0.0058
    5460     1.0000   544.1401     0.0064     0.0064
    5470     1.0000   543.9980     0.0068     0.0068
    5480     1.0000   543.8395     0.0069     0.0069
    5490     1.0000   543.6738     0.0068     0.0068
    5500     1.0000   543.5107     0.0064     0.0064
    5510     1.0000   543.3584     0.0059     0.0059
    5520     1.0000   543.2226     0.0055     0.0055
    5530     1.0000   543.1059     0.0051     0.0051
    5540     1.0000   543.0085     0.0048     0.0048
    5550     1.0000   542.9289     0.0047     0.0047
    5560     1.0000   542.8659     0.0048     0.0048
    5570     1.0000   542.8198     0.0050     0.0050
    5580     1.0000   542.7926     0.0053     0.0053
    5590     1.0000   542.7881     0.0057     0.0057
    5600     1.0000   542.8104     0.0061     0.0061
    5610     1.0000   542.8624     0.0063     0.0063
    5620     1.0000   542.9434     0.0063     0.0063
    5630     1.0000   543.0488     0.0061     0.0061
    5640     1.0000   543.1691     0.0057     0.0057
    5650     1.0000   543.2917     0.0051     0.0051
    5660     1.0000   543.4021     0.0045     0.0045
    5670     1.0000   543.4869     0.0039     0.0039
    5680     1.0000   543.5362     0.0034     0.0034
    5690     1.0000   543.5452     0.0031     0.0031
    5700     1.0000   543.5148     0.0030     0.0030
